DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
03-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,229.753,106.506,164.332,29.34,12.49227,%,65.421,68.007,36.746,1342.00,190175.00,169.00,,production,OP
04-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,229.745,106.497,164.374,29.19,12.58324,%,65.37,67.699,36.675,1344.00,193142.00,171.00,,production,OP
05-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,229.909,106.488,164.51,28.886,12.49976,%,65.399,66.702,36.702,1318.00,190890.00,159.00,,production,OP
06-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,230.107,106.481,164.688,28.772,12.44398,%,65.418,66.135,36.688,1293.00,186830.00,158.00,,production,OP
07-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,230.344,106.469,164.981,28.997,12.36846,%,65.363,67.663,35.868,1281.00,186931.00,157.00,,production,OP
08-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33,230.495,106.475,165.168,28.764,11.48842,%,65.327,65.745,35.277,1157.00,161449.00,164.00,,production,OP
09-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,13.17,256.711,105.428,179.567,11.84,5.74696,%,77.145,47.801,48.065,493.00,67888.00,203.00,,production,OP
10-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,233.162,106.01,167.981,23.899,11.48772,%,65.181,64.363,36.249,1206.00,66631.00,308.00,,production,OP
11-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,231.191,106.253,166.251,26.385,11.58278,%,64.941,64.777,35.963,1111.00,158902.00,141.00,,production,OP
12-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,230.735,106.323,165.889,26.926,11.63862,%,64.846,66.476,35.847,1090.00,157646.00,132.00,,production,OP
13-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,231.108,106.342,165.986,26.747,11.61305,%,65.122,65.844,36.231,1109.00,160327.00,129.00,,production,OP
14-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,230.573,106.347,165.808,26.465,11.5877,%,64.765,65.927,36.301,1121.00,161681.00,125.00,,production,OP
15-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,229.046,106.349,165.26,26.248,11.61738,%,63.786,64.927,35.285,1052.00,150929.00,134.00,,production,OP
16-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.122,106.415,163.498,26.47,12.01707,%,61.624,65.58,33.114,1069.00,152325.00,134.00,,production,OP
17-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.398,106.394,163.755,26.298,12.00761,%,61.642,66.474,33.298,1066.00,149817.00,133.00,,production,OP
18-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.322,106.383,163.826,26.038,11.75306,%,61.496,65.577,33.156,1061.00,149172.00,137.00,,production,OP
19-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.15,106.377,163.863,26.241,12.02399,%,61.287,66.151,32.948,1071.00,148691.00,140.00,,production,OP
20-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.136,106.373,163.949,26.397,11.72354,%,61.187,66.6,32.844,1039.00,145145.00,136.00,,production,OP
21-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.308,106.369,164.098,26.448,11.86473,%,61.211,66.175,32.866,1051.00,148397.00,137.00,,production,OP
22-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.207,106.366,164.183,26.377,11.79343,%,61.025,66.506,32.675,1056.00,153849.00,141.00,,production,OP
23-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.114,106.369,164.206,26.526,11.79418,%,60.908,64.81,32.551,1068.00,155309.00,149.00,,production,OP
24-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.213,106.379,164.352,27.267,11.82459,%,60.861,67.715,32.543,1079.00,156709.00,162.00,,production,OP
25-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.042,106.405,164.29,27.715,12.06216,%,60.753,67.771,32.391,1102.00,155402.00,165.00,,production,OP
26-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.101,106.428,164.324,27.985,11.93371,%,60.777,67.862,32.286,1058.00,154922.00,140.00,,production,OP
27-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.241,106.431,164.516,28.265,12.17782,%,60.726,68.107,32.226,1063.00,157210.00,151.00,,production,OP
28-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.796,105.396,163.983,28.638,12.15465,%,60.813,68.374,32.309,1087.00,159981.00,198.00,,production,OP
29-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.553,106.455,164.764,28.932,12.19148,%,60.789,68.707,32.269,1096.00,161325.00,199.00,,production,OP
30-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.651,106.463,164.875,28.944,12.29901,%,60.776,68.408,32.258,1112.00,164196.00,203.00,,production,OP
31-May-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.556,106.479,164.888,29.101,12.32057,%,60.668,68.356,32.151,1135.00,167666.00,206.00,,production,OP
01-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.12,106.5,164.734,29.532,12.44686,%,60.385,68.705,31.86,1153.00,170350.00,210.00,,production,OP
02-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,21.67,228.665,106.343,166.776,26.436,10.81303,%,61.889,64.388,33.106,1068.00,158583.00,177.00,,production,OP
03-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.119,106.398,165.403,28.062,12.01243,%,59.717,66.678,31.145,1109.00,162654.00,206.00,,production,OP
04-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.58,106.485,165.297,29.242,12.13072,%,60.283,68.158,31.711,1110.00,163691.00,206.00,,production,OP
05-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.173,106.538,165.08,28.171,12.20377,%,60.093,68.246,31.53,1179.00,173182.00,208.00,,production,OP
06-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.919,106.541,165.486,20.136,12.22974,%,60.433,69.075,31.86,1181.00,170781.00,208.00,,production,OP
07-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.237,106.563,165.228,20.485,12.3537,%,60.009,69.372,31.44,1200.00,173330.00,210.00,,production,OP
08-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.112,106.577,165.203,20.615,12.33334,%,59.91,68.103,31.351,1198.00,173333.00,208.00,,production,OP
09-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.209,106.584,165.341,20.766,12.325,%,59.869,69.135,31.303,1349.00,197570.00,210.00,,production,OP
10-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.367,106.585,165.478,20.544,12.25788,%,59.889,68.559,31.329,1189.00,175046.00,205.00,,production,OP
11-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.383,106.59,165.537,20.664,12.03581,%,59.847,67.876,31.287,1172.00,170982.00,195.00,,production,OP
12-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.829,106.604,165.363,20.892,12.08718,%,59.466,69.577,30.925,1175.00,170180.00,196.00,,production,OP
13-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.688,106.61,165.339,20.752,12.20342,%,59.349,69.3,30.793,1117.00,164074.00,197.00,,production,OP
14-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.868,106.608,165.466,20.541,12.24629,%,59.402,68.843,30.841,1102.00,162815.00,196.00,,production,OP
15-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.949,106.605,165.57,20.568,12.24054,%,59.38,68.9,30.838,1104.00,163026.00,195.00,,production,OP
16-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,223.112,106.63,164.848,20.638,12.31001,%,58.264,69.012,29.717,1121.00,164490.00,196.00,,production,OP
17-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.392,106.696,163.596,21.257,13.09326,%,56.796,69.552,28.231,1156.00,170403.00,206.00,,production,OP
18-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.029,106.7,163.439,20.597,13.23604,%,56.59,69.704,28.022,1160.00,170577.00,210.00,,production,OP
19-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.927,106.699,163.45,18.472,13.16294,%,56.476,69.1,27.908,1147.00,169702.00,217.00,,production,OP
20-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.906,106.695,163.532,18.735,13.20439,%,56.374,69.342,27.808,1147.00,169233.00,209.00,,production,OP
21-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.47,106.698,163.393,18.799,13.31868,%,56.076,69.627,27.521,1146.00,168594.00,208.00,,production,OP
22-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.924,106.688,163.669,18.572,13.32115,%,56.255,69.364,27.704,1136.00,165566.00,213.00,,production,OP
23-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.939,106.68,163.738,18.739,13.32524,%,56.201,69.548,27.306,1117.00,164288.00,212.00,,production,OP
24-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.701,106.687,163.658,18.578,13.33035,%,56.043,69.557,27.487,1169.00,171700.00,221.00,,production,OP
25-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.154,106.678,163.917,18.622,12.97433,%,56.237,69.665,27.677,1199.00,177016.00,217.00,,production,OP
26-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,16.33,234.444,106.283,170.228,12.987,7.66415,%,64.216,61.61,36.545,661.00,98984.00,121.00,,production,OP
27-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,23.33,230.927,105.737,171.21,13.18,11.12249,%,59.716,63.835,30.711,964.00,145661.00,180.00,,production,OP
28-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.879,106.542,164.771,19.781,12.64935,%,55.108,69.38,26.446,1120.00,167672.00,230.00,,production,OP
29-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.165,106.581,164.622,20.022,12.43966,%,55.543,69.086,26.885,1108.00,165827.00,209.00,,production,OP
30-Jun-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.296,106.598,164.595,20.06,12.51362,%,55.701,68.732,27.061,1141.00,171374.00,209.00,,production,OP
01-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.074,106.612,164.472,20.287,12.59422,%,55.602,68.996,26.951,1109.00,166046.00,204.00,,production,OP
02-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.109,106.619,164.462,20.468,12.59018,%,55.647,67.696,27.008,1109.00,165832.00,204.00,,production,OP
03-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.094,106.623,164.462,20.351,12.59989,%,55.632,67.675,26.967,1111.00,165827.00,204.00,,production,OP
04-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.989,106.633,164.387,20.307,12.73121,%,55.603,67.638,26.942,1112.00,166008.00,207.00,,production,OP
05-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.05,106.632,164.448,20.407,12.70069,%,55.602,68.173,26.931,1108.00,164858.00,207.00,,production,OP
06-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.039,106.634,164.471,20.7,12.59595,%,55.569,69.264,26.892,1098.00,163485.00,206.00,,production,OP
07-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.257,106.633,164.582,20.692,12.48899,%,55.675,68.903,27.017,1111.00,165614.00,201.00,,production,OP
08-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.239,106.633,164.584,20.81,12.33656,%,55.655,69.313,26.986,1105.00,164395.00,198.00,,production,OP
09-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.099,106.635,164.513,20.872,12.33263,%,55.586,69.805,26.93,1101.00,164201.00,198.00,,production,OP
10-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.899,106.642,164.42,20.591,12.2263,%,55.479,69.495,26.784,1109.00,165647.00,192.00,,production,OP
11-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.561,106.635,164.711,20.615,12.14892,%,55.851,69.742,27.221,1106.00,164021.00,227.00,,production,OP
12-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.43,106.651,164.163,21.078,12.57979,%,55.268,69.886,26.637,1120.00,166572.00,186.00,,production,OP
13-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,218.929,106.67,163.981,21.037,12.49426,%,54.947,69.713,26.274,1109.00,164737.00,183.00,,production,OP
14-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,218.738,106.664,163.85,21.078,12.45649,%,54.889,69.997,26.25,1091.00,162141.00,190.00,,production,OP
15-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,217.943,106.664,163.467,20.691,12.53134,%,54.476,69.099,25.838,1118.00,165377.00,192.00,,production,OP
16-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,217.782,106.655,163.404,20.716,12.53684,%,54.378,69.103,25.74,1110.00,165067.00,192.00,,production,OP
17-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,217.989,106.642,163.521,20.686,12.44166,%,54.467,68.721,25.844,1102.00,163595.00,190.00,,production,OP
18-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,218.006,106.633,163.568,20.933,12.45303,%,54.437,70.05,25.804,1095.00,162981.00,190.00,,production,OP
19-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,217.963,106.628,163.554,20.817,12.46964,%,54.409,69.312,25.763,1095.00,163595.00,190.00,,production,OP
20-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.67,220.084,106.542,164.616,19.226,11.39414,%,55.468,67.671,26.53,1064.00,164245.00,168.00,,production,OP
21-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.598,106.489,165.545,19.451,11.50386,%,55.054,68.442,26.426,1048.00,156868.00,182.00,,production,OP
22-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.558,106.559,165.086,20.749,11.60849,%,55.472,69.763,26.851,1047.00,154779.00,179.00,,production,OP
23-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.284,106.579,164.863,20.943,11.61153,%,55.421,69.611,26.796,1038.00,155891.00,272.00,,production,OP
24-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.177,106.59,164.775,21.088,11.61786,%,55.402,70.32,26.769,1051.00,157124.00,266.00,,production,OP
25-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.119,106.596,164.708,21.115,11.77819,%,55.41,70.395,26.775,1056.00,157549.00,270.00,,production,OP
26-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.515,106.59,164.907,20.955,11.71728,%,55.608,70.539,27.035,1045.00,156697.00,291.00,,production,OP
27-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.218,106.598,164.75,20.796,11.72964,%,55.468,70.251,26.919,1052.00,156736.00,302.00,,production,OP
28-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.247,106.597,164.783,20.784,11.76662,%,55.464,70.354,26.918,1047.00,156283.00,285.00,,production,OP
29-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.263,106.596,164.778,20.77,11.777,%,55.485,69.757,26.927,1040.00,155286.00,284.00,,production,OP
30-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.282,106.595,164.792,20.478,11.80331,%,55.49,69.213,26.865,997.00,147290.00,252.00,,production,OP
31-Jul-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.064,106.598,164.711,20.612,11.87163,%,55.353,69.951,26.692,1255.00,187171.00,291.00,,production,OP
01-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.028,106.597,164.698,20.724,11.91673,%,55.33,69.985,26.669,1268.00,189016.00,292.00,,production,OP
02-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.041,106.6,164.671,20.739,11.86315,%,55.371,69.716,26.699,1268.00,188051.00,291.00,,production,OP
03-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.075,106.599,164.684,20.608,11.86093,%,55.39,69.304,26.719,1261.00,189053.00,284.00,,production,OP
04-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.998,106.602,164.614,20.545,11.84168,%,55.384,67.951,26.716,1280.00,189632.00,279.00,,production,OP
05-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.156,106.596,164.75,20.683,11.85189,%,55.406,70.045,26.745,1237.00,182852.00,278.00,,production,OP
06-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.842,106.599,164.606,20.618,11.92191,%,55.236,69.55,26.591,1243.00,184468.00,279.00,,production,OP
07-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.378,106.582,164.924,20.517,11.64727,%,55.454,69.572,26.818,1183.00,175607.00,278.00,,production,OP
08-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.921,106.588,164.723,20.703,11.68502,%,55.198,70.218,26.554,1179.00,175206.00,282.00,,production,OP
09-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.077,106.581,164.822,19.955,11.94414,%,55.254,67.067,26.579,1176.00,175533.00,288.00,,production,OP
10-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.193,106.582,164.862,19.96,11.74443,%,55.332,66.846,26.65,1164.00,173699.00,289.00,,production,OP
11-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.924,106.583,164.754,19.75,11.77372,%,55.17,65.616,26.488,1206.00,181548.00,290.00,,production,OP
12-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.231,106.578,164.915,19.781,11.97582,%,55.316,64.163,26.634,1214.00,189652.00,291.00,,production,OP
13-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.939,106.58,164.836,20.037,12.11084,%,55.104,67.543,26.424,1223.00,194422.00,296.00,,production,OP
14-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.319,106.573,165.074,20.118,12.1116,%,55.245,69.39,26.584,1229.00,194670.00,295.00,,production,OP
15-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.974,106.58,164.913,20.172,12.13605,%,55.062,69.299,26.412,1235.00,193027.00,295.00,,production,OP
16-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.862,106.585,164.838,20.172,12.133,%,55.024,67.866,26.362,1229.00,183529.00,293.00,,production,OP
17-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.023,106.578,164.961,20.229,12.15433,%,55.062,68.332,26.462,1232.00,184056.00,295.00,,production,OP
18-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.082,106.576,165.027,19.923,12.20041,%,55.055,68.705,26.507,1228.00,184530.00,296.00,,production,OP
19-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,1.33,228.85,106.619,178.193,19.603,5.01784,%,50.657,68.247,24.033,79.00,19002.00,24.00,,production,OP
20-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,302.855,104.393,302.75,0,0.82213,%,0.105,15.213,0.166,0.00,0.00,0.00,,production,OP
21-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,299.655,104.736,299.541,0,0.81278,%,0.115,19.749,0.122,0.00,0.00,0.00,,production,OP
22-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,299.655,104.736,299.541,0,0.81278,%,0.115,19.749,0.122,0.00,0.00,0.00,,production,OP
23-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,299.655,104.736,299.541,0,0.81278,%,0.115,19.749,0.122,0.00,0.00,0.00,,production,OP
24-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0,299.655,104.736,299.541,0,0.81278,%,0.115,19.749,0.122,0.00,0.00,0.00,,production,OP
25-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.62,256.248,105.341,183.896,13.123,7.89568,%,72.352,53.548,44.032,741.00,125251.00,234.00,,production,OP
26-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.573,105.595,183.893,26.623,7.72511,%,71.68,60.243,43.281,583.00,101668.00,123.00,,production,OP
27-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,259.995,105.348,185.429,25.524,7.01768,%,74.565,57.532,46.303,522.00,93214.00,104.00,,production,OP
28-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,23.17,251.546,104.244,179.508,23.916,7.49077,%,72.038,57.664,44.696,590.00,102774.00,113.00,,production,OP
29-Aug-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24,261.59,105.444,185.892,14,6.62273,%,75.697,54.513,47.487,517.00,92719.00,99.00,,production,OP
